Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average
internalMesh,9736,0.057348,0.019517,0.000000,0.060578,10.046999,-0.266853,0.000000,10.050542,16.295538,12.650518,0.000000,20.629595,-1.316693,1120.307373,16.295538,12.650518,0.000000,20.629595,0.480713,0.000467,1028.298828,-4.117292
internalMesh,9737,0.058573,0.019533,0.000000,0.061744,10.012279,-0.272797,0.000000,10.015994,17.495216,7.970339,0.000000,19.225216,-3.345376,-1348.378296,17.495216,7.970339,0.000000,19.225216,0.500290,0.000450,1100.349243,-4.016290
internalMesh,9738,0.059802,0.019550,0.000000,0.062916,9.974198,-0.277148,0.000000,9.978048,18.210810,2.650020,0.000000,18.402615,-5.174641,-3019.721680,18.210810,2.650020,0.000000,18.402615,0.522565,0.000437,1174.352905,-3.912036
internalMesh,9739,0.061034,0.019566,0.000000,0.064094,9.932906,-0.279850,0.000000,9.936848,17.678019,-2.172103,-0.000000,17.810963,-7.861970,-3076.818848,17.678019,-2.172103,-0.000000,17.810963,0.547963,0.000428,1249.781006,-3.803082
internalMesh,9740,0.062270,0.019583,0.000000,0.065277,9.888699,-0.281125,0.000000,9.892694,16.190540,-5.743778,0.000000,17.179190,-7.025046,-3525.106201,16.190540,-5.743778,0.000000,17.179190,0.575630,0.000421,1325.260132,-3.687969
internalMesh,9741,0.063510,0.019600,0.000000,0.066466,9.841727,-0.281331,-0.000000,9.845747,14.347298,-7.966241,-0.000000,16.410543,-6.522283,-3994.760986,14.347298,-7.966241,-0.000000,16.410543,0.604887,0.000417,1400.989502,-3.565589
internalMesh,9742,0.064754,0.019617,0.000000,0.067660,9.791971,-0.280790,0.000000,9.795997,12.580098,-8.995981,0.000000,15.465657,-5.918135,-3731.153564,12.580098,-8.995981,0.000000,15.465657,0.636293,0.000415,1476.085938,-3.435113
internalMesh,9743,0.066001,0.019633,0.000000,0.068859,9.739447,-0.279832,0.000000,9.743465,10.931513,-8.904354,0.000000,14.099131,-3.974551,-2910.600098,10.931513,-8.904354,0.000000,14.099131,0.668780,0.000415,1549.159424,-3.296239
internalMesh,9744,0.067252,0.019650,0.000000,0.070064,9.684114,-0.278729,0.000000,9.688124,9.521229,-8.060431,0.000000,12.474949,-2.989688,-1957.748413,9.521229,-8.060431,0.000000,12.474949,0.702732,0.000417,1619.526123,-3.149107
internalMesh,9745,0.068507,0.019667,0.000000,0.071274,9.625917,-0.277627,0.000000,9.629920,8.422194,-6.661832,0.000000,10.738406,-1.380958,-985.522949,8.422194,-6.661832,0.000000,10.738406,0.738005,0.000421,1686.573608,-2.994162
internalMesh,9746,0.069766,0.019684,0.000000,0.072490,9.564858,-0.276672,0.000000,9.568859,7.649656,-4.883004,0.000000,9.075294,-0.493652,466.404877,7.649656,-4.883004,0.000000,9.075294,0.774534,0.000427,1749.429688,-2.832225
internalMesh,9747,0.071028,0.019701,0.000000,0.073710,9.500867,-0.275895,0.000000,9.504872,7.361336,-3.093039,0.000000,7.984745,0.456271,1096.455933,7.361336,-3.093039,0.000000,7.984745,0.812557,0.000434,1807.614258,-2.664171
internalMesh,9748,0.072295,0.019718,0.000000,0.074936,9.433841,-0.275250,0.000000,9.437856,7.608041,-1.461915,0.000000,7.747224,1.049070,1864.234741,7.608041,-1.461915,0.000000,7.747224,0.851898,0.000443,1861.298462,-2.490961
internalMesh,9749,0.073565,0.019735,0.000000,0.076166,9.363755,-0.274744,0.000000,9.367785,8.103025,0.107906,0.000000,8.103744,1.385761,2674.764160,8.103025,0.107906,0.000000,8.103744,0.892745,0.000453,1909.613281,-2.313497
internalMesh,9750,0.074839,0.019753,0.000000,0.077402,9.290787,-0.274411,-0.000000,9.294838,8.944858,1.497045,-0.000000,9.069268,2.250373,3704.688721,8.944858,1.497045,-0.000000,9.069268,0.934715,0.000465,1952.369507,-2.132459
internalMesh,9751,0.076117,0.019770,0.000000,0.078643,9.214926,-0.274157,0.000000,9.219003,10.300647,2.467830,0.000000,10.592144,3.223466,5279.655273,10.300647,2.467830,0.000000,10.592144,0.977030,0.000477,1989.017578,-1.948604
internalMesh,9752,0.077399,0.019787,0.000000,0.079888,9.136335,-0.273893,0.000000,9.140440,11.598617,3.165239,0.000000,12.022756,3.528013,7181.650879,11.598617,3.165239,0.000000,12.022756,1.019718,0.000491,2019.194336,-1.762887
internalMesh,9753,0.078684,0.019805,0.000000,0.081139,9.055587,-0.273703,0.000000,9.059722,12.308813,3.881532,0.000000,12.906322,3.158641,8592.856445,12.308813,3.881532,0.000000,12.906322,1.062359,0.000506,2042.709961,-1.576230
internalMesh,9754,0.079974,0.019822,0.000000,0.082394,8.973359,-0.273753,0.000000,8.977534,12.545375,4.470548,0.000000,13.318116,1.699141,8472.323242,12.545375,4.470548,0.000000,13.318116,1.105763,0.000522,2060.691406,-1.389151
internalMesh,9755,0.081268,0.019839,0.000000,0.083654,8.890131,-0.273985,0.000000,8.894352,12.667143,4.558031,0.000000,13.462250,0.985374,7640.386719,12.667143,4.558031,0.000000,13.462250,1.149702,0.000540,2074.252441,-1.201797
internalMesh,9756,0.082565,0.019857,0.000000,0.084919,8.806097,-0.274158,-0.000000,8.810364,12.956607,4.003842,-0.000000,13.561136,0.764594,6315.905762,12.956607,4.003842,-0.000000,13.561136,1.193426,0.000558,2084.400879,-1.014082
internalMesh,9757,0.083866,0.019874,0.000000,0.086189,8.721332,-0.273980,-0.000000,8.725634,13.337873,2.872817,-0.000000,13.643751,0.797167,5072.433594,13.337873,2.872817,-0.000000,13.643751,1.236538,0.000578,2091.740723,-0.825790
internalMesh,9758,0.085172,0.019892,0.000000,0.087464,8.635942,-0.273181,-0.000000,8.640262,13.670439,1.314071,-0.000000,13.733451,0.922786,4171.115234,13.670439,1.314071,-0.000000,13.733451,1.278569,0.000597,2096.662598,-0.636534
internalMesh,9759,0.086481,0.019910,0.000000,0.088743,8.550066,-0.271583,0.000000,8.554379,13.824994,-0.429130,0.000000,13.831653,1.008109,3312.833984,13.824994,-0.429130,0.000000,13.831653,1.319306,0.000617,2098.813477,-0.445730
internalMesh,9760,0.087794,0.019927,0.000000,0.090027,8.463866,-0.269126,0.000000,8.468143,13.731874,-2.148864,0.000000,13.898993,1.118175,2599.180664,13.731874,-2.148864,0.000000,13.898993,1.358554,0.000636,2098.970215,-0.252656
internalMesh,9761,0.089111,0.019945,0.000000,0.091316,8.377535,-0.265884,0.000000,8.381753,13.294436,-3.605489,0.000000,13.774672,1.015845,1890.907227,13.294436,-3.605489,0.000000,13.774672,1.395936,0.000656,2096.427002,-0.056640
internalMesh,9762,0.090432,0.019963,0.000000,0.092610,8.291362,-0.262008,-0.000000,8.295501,12.381746,-4.717428,0.000000,13.249972,0.647245,1472.229370,12.381746,-4.717428,0.000000,13.249972,1.431955,0.000675,2092.089355,0.142910
internalMesh,9763,0.091758,0.019981,0.000000,0.093908,8.205662,-0.257663,0.000000,8.209706,11.249029,-5.413545,-0.000000,12.483874,1.104518,1465.590576,11.249029,-5.413545,-0.000000,12.483874,1.465966,0.000694,2086.192627,0.346633
internalMesh,9764,0.093087,0.019999,0.000000,0.095211,8.120605,-0.253094,0.000000,8.124549,9.935881,-5.489369,0.000000,11.351427,1.707763,1108.369995,9.935881,-5.489369,0.000000,11.351427,1.497540,0.000712,2078.418945,0.554943
internalMesh,9765,0.094420,0.020017,0.000000,0.096518,8.036428,-0.248645,-0.000000,8.040274,8.412705,-4.938246,0.000000,9.754992,2.153007,717.075745,8.412705,-4.938246,0.000000,9.754992,1.526765,0.000729,2069.719238,0.767880
internalMesh,9766,0.095757,0.020035,0.000000,0.097831,7.953341,-0.244619,0.000000,7.957102,6.897574,-3.844162,-0.000000,7.896461,2.829213,554.694824,6.897574,-3.844162,-0.000000,7.896461,1.553439,0.000745,2061.074951,0.985137
internalMesh,9767,0.097099,0.020053,0.000000,0.099148,7.871343,-0.241244,0.000000,7.875039,5.614747,-2.353761,0.000000,6.088151,2.823164,323.119568,5.614747,-2.353761,0.000000,6.088151,1.577974,0.000759,2053.019043,1.206031
internalMesh,9768,0.098444,0.020071,0.000000,0.100469,7.790320,-0.238578,0.000000,7.793972,4.670119,-0.831708,0.000000,4.743601,2.651326,431.568298,4.670119,-0.831708,0.000000,4.743601,1.600735,0.000773,2045.832275,1.429684
internalMesh,9769,0.099794,0.020089,0.000000,0.101796,7.710019,-0.236498,0.000000,7.713645,4.428220,0.534821,-0.000000,4.460400,2.472738,943.100098,4.428220,0.534821,-0.000000,4.460400,1.621754,0.000785,2039.273804,1.655088
internalMesh,9770,0.101147,0.020107,0.000000,0.103126,7.630111,-0.234830,-0.000000,7.633724,4.818637,1.620684,0.000000,5.083884,2.132235,2027.744141,4.818637,1.620684,0.000000,5.083884,1.641346,0.000797,2032.764893,1.881149
internalMesh,9771,0.102505,0.020126,0.000000,0.104462,7.550369,-0.233373,0.000000,7.553975,5.631397,2.345892,0.000000,6.100479,1.871498,3323.986328,5.631397,2.345892,0.000000,6.100479,1.659660,0.000808,2026.085205,2.106834
internalMesh,9772,0.103867,0.020144,0.000000,0.105802,7.470694,-0.231950,-0.000000,7.474294,6.752835,2.752151,0.000000,7.292127,2.214245,4605.797852,6.752835,2.752151,0.000000,7.292127,1.676467,0.000819,2019.082275,2.331326
internalMesh,9773,0.105232,0.020163,0.000000,0.107147,7.391027,-0.230466,0.000000,7.394619,7.997643,2.924274,0.000000,8.515495,2.909723,5702.807129,7.997643,2.924274,0.000000,8.515495,1.691407,0.000828,2011.903320,2.554000
internalMesh,9774,0.106602,0.020181,0.000000,0.108496,7.311415,-0.228879,-0.000000,7.314997,9.192844,2.849979,0.000000,9.624488,3.740899,6785.413086,9.192844,2.849979,0.000000,9.624488,1.704307,0.000838,2004.596924,2.774483
internalMesh,9775,0.107977,0.020200,0.000000,0.109850,7.231929,-0.227136,-0.000000,7.235495,10.287328,2.570064,0.000000,10.603506,4.311451,7133.541504,10.287328,2.570064,0.000000,10.603506,1.715212,0.000846,1997.336914,2.992647
internalMesh,9776,0.109355,0.020218,0.000000,0.111208,7.152590,-0.225215,0.000000,7.156135,11.230247,2.177922,0.000000,11.439485,4.791849,7117.743652,11.230247,2.177922,0.000000,11.439485,1.724325,0.000853,1990.288452,3.208525
internalMesh,9777,0.110738,0.020237,0.000000,0.112571,7.073421,-0.223120,-0.000000,7.076939,11.996791,1.706717,0.000000,12.117585,5.111248,6805.455566,11.996791,1.706717,0.000000,12.117585,1.731465,0.000859,1983.422852,3.422342
internalMesh,9778,0.112124,0.020256,0.000000,0.113939,6.994455,-0.220879,0.000000,6.997941,12.492789,1.221907,-0.000000,12.552403,4.723731,6397.486816,12.492789,1.221907,-0.000000,12.552403,1.737018,0.000864,1976.494385,3.634345
internalMesh,9779,0.113515,0.020274,0.000000,0.115311,6.915793,-0.218514,0.000000,6.919244,12.690966,0.721506,0.000000,12.711458,4.113116,5757.913574,12.690966,0.721506,0.000000,12.711458,1.741752,0.000870,1969.457031,3.844754
internalMesh,9780,0.114910,0.020293,0.000000,0.116688,6.837567,-0.216018,-0.000000,6.840979,12.598564,0.182105,0.000000,12.599880,3.435852,5358.534180,12.598564,0.182105,0.000000,12.599880,1.745714,0.000875,1962.509399,4.053825
internalMesh,9781,0.116310,0.020312,0.000000,0.118070,6.759886,-0.213307,0.000000,6.763251,12.258889,-0.457812,-0.000000,12.267435,3.007663,5337.937988,12.258889,-0.457812,-0.000000,12.267435,1.748829,0.000880,1955.229248,4.261895
internalMesh,9782,0.117713,0.020331,0.000000,0.119456,6.682839,-0.210250,0.000000,6.686146,11.683229,-1.182303,0.000000,11.742900,2.521286,5285.333984,11.683229,-1.182303,0.000000,11.742900,1.751094,0.000885,1947.524170,4.469440
internalMesh,9783,0.119121,0.020350,0.000000,0.120847,6.606539,-0.206780,0.000000,6.609775,10.846134,-1.915469,-0.000000,11.013975,2.580876,4988.177246,10.846134,-1.915469,-0.000000,11.013975,1.752354,0.000891,1939.506104,4.676829
internalMesh,9784,0.120533,0.020369,0.000000,0.122242,6.531059,-0.202883,0.000000,6.534210,10.090756,-2.665656,0.000000,10.436910,2.834388,4381.269043,10.090756,-2.665656,0.000000,10.436910,1.752335,0.000895,1931.301514,4.884421
internalMesh,9785,0.121950,0.020388,0.000000,0.123642,6.456441,-0.198585,0.000000,6.459494,9.250620,-3.017144,-0.000000,9.730217,3.151966,3549.618652,9.250620,-3.017144,-0.000000,9.730217,1.750937,0.000898,1923.182861,5.092350
internalMesh,9786,0.123370,0.020407,0.000000,0.125047,6.382691,-0.193971,0.000000,6.385638,8.168964,-3.301842,0.000000,8.811024,3.513554,2840.638672,8.168964,-3.301842,0.000000,8.811024,1.748238,0.000900,1915.263428,5.300809
internalMesh,9787,0.124795,0.020426,0.000000,0.126456,6.309824,-0.189138,-0.000000,6.312659,7.165417,-3.438281,0.000000,7.947639,3.545264,2095.085693,7.165417,-3.438281,0.000000,7.947639,1.744263,0.000901,1907.547241,5.509753
internalMesh,9788,0.126225,0.020446,0.000000,0.127870,6.237884,-0.184231,-0.000000,6.240604,6.040452,-3.361924,0.000000,6.913002,3.360379,1636.468506,6.040452,-3.361924,0.000000,6.913002,1.739475,0.000901,1900.008423,5.718969
internalMesh,9789,0.127658,0.020465,0.000000,0.129288,6.167012,-0.179391,0.000000,6.169621,4.883748,-3.087801,-0.000000,5.778019,2.947563,901.934753,4.883748,-3.087801,-0.000000,5.778019,1.734288,0.000901,1892.520264,5.928018
internalMesh,9790,0.129096,0.020484,0.000000,0.130711,6.097283,-0.174722,0.000000,6.099786,3.655137,-2.680886,0.000000,4.532899,2.118163,290.400726,3.655137,-2.680886,0.000000,4.532899,1.728636,0.000901,1885.255859,6.136630
internalMesh,9791,0.130539,0.020504,0.000000,0.132139,6.028741,-0.170245,-0.000000,6.031145,2.537164,-2.322176,0.000000,3.439434,1.675037,199.310654,2.537164,-2.322176,0.000000,3.439434,1.722618,0.000902,1877.755249,6.344382
internalMesh,9792,0.131985,0.020523,0.000000,0.133572,5.961352,-0.165890,-0.000000,5.963660,1.568539,-1.874082,0.000000,2.443869,1.071216,111.561569,1.568539,-1.874082,0.000000,2.443869,1.716199,0.000903,1869.923828,6.550852
internalMesh,9793,0.133437,0.020543,0.000000,0.135009,5.895095,-0.161611,0.000000,5.897310,0.731604,-1.421876,0.000000,1.599054,0.928736,61.867867,0.731604,-1.421876,0.000000,1.599054,1.709401,0.000904,1861.782471,6.755761
internalMesh,9794,0.134892,0.020563,0.000000,0.136450,5.829900,-0.157379,0.000000,5.832024,0.150118,-0.936038,0.000000,0.947999,1.071325,32.844822,0.150118,-0.936038,0.000000,0.947999,1.701815,0.000905,1853.380249,6.958745
internalMesh,9795,0.136352,0.020582,0.000000,0.137897,5.765680,-0.153205,-0.000000,5.767715,-0.144032,-0.387553,0.000000,0.413452,1.288069,48.377480,-0.144032,-0.387553,0.000000,0.413452,1.693392,0.000905,1844.758057,7.159469
internalMesh,9796,0.137816,0.020602,0.000000,0.139348,5.702326,-0.149129,0.000000,5.704276,-0.085511,0.226298,-0.000000,0.241915,1.478817,27.832941,-0.085511,0.226298,-0.000000,0.241915,1.684204,0.000905,1835.958984,7.357601
internalMesh,9797,0.139285,0.020622,0.000000,0.140803,5.639726,-0.145210,-0.000000,5.641595,0.286699,0.884626,0.000000,0.929924,1.729025,104.470787,0.286699,0.884626,0.000000,0.929924,1.674365,0.000904,1827.048584,7.552783
internalMesh,9798,0.140758,0.020642,0.000000,0.142264,5.577815,-0.141513,0.000000,5.579610,0.913240,1.525120,-0.000000,1.777638,2.033065,163.782196,0.913240,1.525120,-0.000000,1.777638,1.663812,0.000903,1818.021851,7.744684
internalMesh,9799,0.142236,0.020662,0.000000,0.143729,5.516555,-0.138099,0.000000,5.518283,1.740815,2.115434,0.000000,2.739616,2.137596,230.847870,1.740815,2.115434,0.000000,2.739616,1.652745,0.000901,1808.911865,7.933043
internalMesh,9800,0.143718,0.020682,0.000000,0.145199,5.455937,-0.134983,-0.000000,5.457607,2.679135,2.567170,0.000000,3.710543,2.029380,434.819031,2.679135,2.567170,0.000000,3.710543,1.641339,0.000899,1799.667725,8.117648
internalMesh,9801,0.145205,0.020702,0.000000,0.146673,5.395998,-0.132124,0.000000,5.397615,3.632146,2.832392,-0.000000,4.605967,1.978494,326.057922,3.632146,2.832392,-0.000000,4.605967,1.629732,0.000896,1790.301514,8.298450
internalMesh,9802,0.146696,0.020722,0.000000,0.148152,5.336751,-0.129440,0.000000,5.338320,4.575262,2.898836,0.000000,5.416297,1.808379,333.377869,4.575262,2.898836,0.000000,5.416297,1.617958,0.000895,1780.970703,8.475575
internalMesh,9803,0.148192,0.020742,0.000000,0.149636,5.278203,-0.126830,-0.000000,5.279727,5.484555,2.729394,0.000000,6.126168,1.870437,436.592712,5.484555,2.729394,0.000000,6.126168,1.605942,0.000893,1771.509033,8.649218
internalMesh,9804,0.149692,0.020762,0.000000,0.151125,5.220350,-0.124165,0.000000,5.221826,6.288685,2.333869,-0.000000,6.707794,1.685215,538.538208,6.288685,2.333869,-0.000000,6.707794,1.593726,0.000892,1761.917725,8.819672
internalMesh,9805,0.151197,0.020783,0.000000,0.152618,5.163208,-0.121330,-0.000000,5.164634,7.033181,1.777018,0.000000,7.254201,1.772601,641.319458,7.033181,1.777018,0.000000,7.254201,1.581339,0.000891,1752.201782,8.987310
internalMesh,9806,0.152706,0.020803,0.000000,0.154117,5.106730,-0.118261,0.000000,5.108099,7.749932,1.148347,-0.000000,7.834548,1.932977,776.411316,7.749932,1.148347,-0.000000,7.834548,1.568605,0.000890,1742.378662,9.152575
internalMesh,9807,0.154220,0.020823,0.000000,0.155619,5.050919,-0.114935,0.000000,5.052227,8.323961,0.479237,-0.000000,8.337746,2.133993,950.312866,8.323961,0.479237,-0.000000,8.337746,1.555539,0.000888,1732.446899,9.315757
internalMesh,9808,0.155738,0.020844,0.000000,0.157127,4.995856,-0.111355,-0.000000,4.997097,8.660089,-0.177166,0.000000,8.661901,2.325557,1211.334717,8.660089,-0.177166,0.000000,8.661901,1.542179,0.000887,1722.387939,9.477037
internalMesh,9809,0.157262,0.020864,0.000000,0.158640,4.941625,-0.107576,0.000000,4.942795,8.843611,-0.728770,0.000000,8.873588,2.532757,1484.268066,8.843611,-0.728770,0.000000,8.873588,1.528560,0.000885,1712.184326,9.636609
internalMesh,9810,0.158789,0.020885,0.000000,0.160157,4.888308,-0.103675,0.000000,4.889407,8.827513,-1.168875,-0.000000,8.904563,2.723667,1768.019775,8.827513,-1.168875,-0.000000,8.904563,1.514730,0.000883,1701.858032,9.794579
internalMesh,9811,0.160322,0.020906,0.000000,0.161679,4.835997,-0.099720,0.000000,4.837025,8.606000,-1.501046,0.000000,8.735925,2.866482,2052.180176,8.606000,-1.501046,0.000000,8.735925,1.500742,0.000880,1691.403687,9.950903
internalMesh,9812,0.161859,0.020926,0.000000,0.163206,4.784780,-0.095780,0.000000,4.785738,8.180558,-1.719370,-0.000000,8.359292,2.907728,2248.552734,8.180558,-1.719370,-0.000000,8.359292,1.486669,0.000877,1680.861084,10.105498
internalMesh,9813,0.163400,0.020947,0.000000,0.164737,4.734746,-0.091927,-0.000000,4.735638,7.583554,-1.814249,-0.000000,7.797551,2.841090,2403.891602,7.583554,-1.814249,-0.000000,7.797551,1.472609,0.000874,1670.274780,10.258219
internalMesh,9814,0.164947,0.020968,0.000000,0.166274,4.685932,-0.088230,0.000000,4.686762,6.894847,-1.779794,0.000000,7.120855,2.631786,2669.933105,6.894847,-1.779794,0.000000,7.120855,1.458658,0.000872,1659.635132,10.408926
internalMesh,9815,0.166498,0.020989,0.000000,0.167815,4.638316,-0.084732,0.000000,4.639090,6.189246,-1.668961,-0.000000,6.410320,2.475957,2652.675293,6.189246,-1.668961,-0.000000,6.410320,1.444840,0.000869,1648.996704,10.557484
internalMesh,9816,0.168053,0.021010,0.000000,0.169361,4.591836,-0.081452,0.000000,4.592559,5.534415,-1.510719,-0.000000,5.736900,2.367288,2664.944580,5.534415,-1.510719,-0.000000,5.736900,1.431136,0.000867,1638.434937,10.703860
internalMesh,9817,0.169614,0.021031,0.000000,0.170912,4.546397,-0.078399,-0.000000,4.547073,4.935462,-1.330603,0.000000,5.111681,2.070165,2651.696777,4.935462,-1.330603,0.000000,5.111681,1.417590,0.000865,1627.918701,10.848041
internalMesh,9818,0.171179,0.021052,0.000000,0.172468,4.501933,-0.075564,0.000000,4.502567,4.372692,-1.151843,0.000000,4.521855,1.864055,2583.568359,4.372692,-1.151843,0.000000,4.521855,1.404281,0.000863,1617.478638,10.990013
internalMesh,9819,0.172749,0.021073,0.000000,0.174029,4.458361,-0.072935,-0.000000,4.458958,3.901906,-0.968977,0.000000,4.020421,1.751657,2450.670410,3.901906,-0.968977,0.000000,4.020421,1.391100,0.000861,1607.137939,11.129908
internalMesh,9820,0.174323,0.021094,0.000000,0.175595,4.415608,-0.070510,0.000000,4.416171,3.493909,-0.786608,0.000000,3.581362,1.684145,2305.943848,3.493909,-0.786608,0.000000,3.581362,1.377988,0.000860,1596.932007,11.267900
internalMesh,9821,0.175903,0.021116,0.000000,0.177166,4.373621,-0.068285,0.000000,4.374155,3.127659,-0.642792,-0.000000,3.193028,1.645331,2160.487549,3.127659,-0.642792,-0.000000,3.193028,1.364955,0.000858,1586.844971,11.404216
internalMesh,9822,0.177487,0.021137,0.000000,0.178741,4.332368,-0.066242,0.000000,4.332874,2.768029,-0.548310,-0.000000,2.821813,1.652075,1957.838623,2.768029,-0.548310,-0.000000,2.821813,1.351973,0.000856,1576.924438,11.539074
internalMesh,9823,0.179076,0.021159,0.000000,0.180322,4.291821,-0.064358,0.000000,4.292304,2.398218,-0.481965,0.000000,2.446168,1.648365,1687.846436,2.398218,-0.481965,0.000000,2.446168,1.339134,0.000854,1567.195068,11.672685
internalMesh,9824,0.180670,0.021180,0.000000,0.181907,4.251949,-0.062634,0.000000,4.252410,2.056899,-0.422673,0.000000,2.099877,1.618309,1415.208740,2.056899,-0.422673,0.000000,2.099877,1.326387,0.000851,1557.696289,11.805305
internalMesh,9825,0.182268,0.021202,0.000000,0.183497,4.212697,-0.061075,0.000000,4.213140,1.687281,-0.378161,-0.000000,1.729139,1.616866,1105.758179,1.687281,-0.378161,-0.000000,1.729139,1.313766,0.000849,1548.433594,11.937192
internalMesh,9826,0.183872,0.021223,0.000000,0.185093,4.174074,-0.059704,0.000000,4.174501,1.249426,-0.343914,-0.000000,1.295895,1.524360,761.805176,1.249426,-0.343914,-0.000000,1.295895,1.301220,0.000846,1539.456665,12.068511
internalMesh,9827,0.185480,0.021245,0.000000,0.186693,4.135971,-0.058547,0.000000,4.136385,0.940871,-0.256208,0.000000,0.975132,1.279148,423.325623,0.940871,-0.256208,0.000000,0.975132,1.288924,0.000844,1530.778687,12.199467
internalMesh,9828,0.187093,0.021267,0.000000,0.188298,4.098320,-0.057689,0.000000,4.098726,0.670094,-0.133290,0.000000,0.683222,1.071252,64.940636,0.670094,-0.133290,0.000000,0.683222,1.276814,0.000841,1522.409302,12.330301
internalMesh,9829,0.188712,0.021289,0.000000,0.189909,4.060941,-0.057150,0.000000,4.061343,0.443534,0.026467,0.000000,0.444323,0.922037,-336.955139,0.443534,0.026467,0.000000,0.444323,1.265045,0.000838,1514.431396,12.460988
internalMesh,9830,0.190335,0.021310,0.000000,0.191524,4.023856,-0.057096,0.000000,4.024261,0.385487,0.226688,-0.000000,0.447200,0.833784,-607.396851,0.385487,0.226688,-0.000000,0.447200,1.253342,0.000835,1506.776123,12.591887
internalMesh,9831,0.191962,0.021332,0.000000,0.193144,3.986554,-0.057475,0.000000,3.986968,0.470492,0.410173,-0.000000,0.624183,0.715572,-903.106140,0.470492,0.410173,-0.000000,0.624183,1.242090,0.000831,1499.599854,12.722606
internalMesh,9832,0.193595,0.021354,0.000000,0.194770,3.949445,-0.058694,0.000000,3.949881,0.682300,0.586534,0.000000,0.899753,0.643777,-1115.229248,0.682300,0.586534,0.000000,0.899753,1.230751,0.000828,1492.699829,12.854118
internalMesh,9833,0.195233,0.021376,0.000000,0.196400,3.911107,-0.060405,0.000000,3.911573,1.067159,0.742187,0.000000,1.299873,0.651277,-1143.656616,1.067159,0.742187,0.000000,1.299873,1.220151,0.000825,1486.547974,12.984915
internalMesh,9834,0.196876,0.021399,0.000000,0.198035,3.873549,-0.063835,0.000000,3.874075,1.600796,0.836620,0.000000,1.806234,0.721753,-1053.461060,1.600796,0.836620,0.000000,1.806234,1.209178,0.000821,1480.471680,13.118416
internalMesh,9835,0.198524,0.021421,0.000000,0.199676,3.831977,-0.067644,0.000000,3.832574,2.259072,0.874406,0.000000,2.422394,0.791570,-784.440308,2.259072,0.874406,0.000000,2.422394,1.199363,0.000818,1475.614258,13.248357
internalMesh,9836,0.200176,0.021443,0.000000,0.201322,3.794934,-0.075674,0.000000,3.795688,2.984784,0.865586,0.000000,3.107760,0.877783,-472.963318,2.984784,0.865586,0.000000,3.107760,1.189284,0.000815,1470.871826,13.386660
internalMesh,9837,0.201834,0.021466,0.000000,0.202972,3.745071,-0.083375,0.000000,3.745999,3.735214,0.791683,-0.000000,3.818191,0.942394,74.922745,3.735214,0.791683,-0.000000,3.818191,1.180250,0.000811,1468.166260,13.507543
internalMesh,9838,0.203497,0.021488,0.000000,0.204628,3.716845,-0.102522,0.000000,3.718258,4.412086,0.654159,0.000000,4.460317,1.078032,338.032227,4.412086,0.654159,0.000000,4.460317,1.173541,0.000807,1467.260498,13.653803
internalMesh,9839,0.205165,0.021510,0.000000,0.206289,3.645961,-0.116834,-0.000000,3.647832,5.043426,0.472836,0.000000,5.065542,1.113722,903.756348,5.043426,0.472836,0.000000,5.065542,1.163242,0.000794,1480.285767,13.717318
internalMesh,9840,0.000092,0.019873,0.000000,0.019873,10.149168,-0.085640,0.000000,10.149529,0.153089,0.140627,0.000000,0.207876,0.004271,5.363301,0.153089,0.140627,0.000000,0.207876,0.372830,0.005043,73.380768,-3.057207
internalMesh,9841,0.000278,0.019875,0.000000,0.019877,10.150958,-0.086228,0.000000,10.151324,0.149798,0.157302,0.000000,0.217217,0.003802,0.352415,0.149798,0.157302,0.000000,0.217217,0.372785,0.005010,73.861160,-3.074996
internalMesh,9842,0.000472,0.019877,0.000000,0.019882,10.152806,-0.086833,0.000000,10.153177,0.144175,0.173250,0.000000,0.225393,0.003331,-4.862372,0.144175,0.173250,0.000000,0.225393,0.372738,0.004975,74.360931,-3.093254
internalMesh,9843,0.000673,0.019879,0.000000,0.019890,10.154730,-0.087455,0.000000,10.155107,0.136481,0.187738,0.000000,0.232104,0.002884,-10.112275,0.136481,0.187738,0.000000,0.232104,0.372689,0.004940,74.880753,-3.112091
internalMesh,9844,0.000881,0.019881,0.000000,0.019901,10.156706,-0.088094,-0.000000,10.157088,0.127241,0.199985,0.000000,0.237032,0.002492,-15.146151,0.127241,0.199985,0.000000,0.237032,0.372637,0.004904,75.421417,-3.131544
internalMesh,9845,0.001098,0.019884,0.000000,0.019914,10.158757,-0.088748,0.000000,10.159144,0.117137,0.209422,0.000000,0.239955,0.002183,-19.687860,0.117137,0.209422,0.000000,0.239955,0.372583,0.004867,75.983658,-3.151625
internalMesh,9846,0.001322,0.019886,0.000000,0.019930,10.160880,-0.089420,0.000000,10.161274,0.107047,0.215649,0.000000,0.240756,0.001985,-23.544825,0.107047,0.215649,0.000000,0.240756,0.372526,0.004829,76.568390,-3.172351
